city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days
Bengaluru,BTM Layout,Sewage Issue,2022-01-06,2022-01-06 00:00:00,2022-01-08 00:00:00,2022-02-11 00:00:00,Resolved,36
Bengaluru,Jayanagar,Water Supply Issue,2022-01-06,2022-01-07 00:00:00,2022-01-09 00:00:00,2022-01-14 00:00:00,Resolved,8
Bengaluru,Yelahanka,Water Supply Issue,2022-01-06,2022-01-06 00:00:00,2022-01-08 00:00:00,2022-01-16 00:00:00,Resolved,10
Bengaluru,Yelahanka,Damaged Footpath,2022-01-06,2022-01-06 00:00:00,2022-01-10 00:00:00,,In Progress,
Bengaluru,Whitefield,Broken Streetlight,2022-01-07,2022-01-09 00:00:00,,,Acknowledged,
Bengaluru,BTM Layout,Garbage Overflow,2022-01-07,2022-01-10 00:00:00,,,Acknowledged,
Bengaluru,Jayanagar,Pothole,2022-01-07,2022-01-07 00:00:00,2022-01-08 00:00:00,2022-01-26 00:00:00,Resolved,19
Bengaluru,Whitefield,Water Supply Issue,2022-01-07,2022-01-07 00:00:00,,,Acknowledged,
Bengaluru,Yelahanka,Sewage Issue,2022-01-07,2022-01-07 00:00:00,2022-01-08 00:00:00,2022-01-29 00:00:00,Resolved,22
Bengaluru,Electronic City,Damaged Footpath,2022-01-08,2022-01-08 00:00:00,2022-01-09 00:00:00,2022-01-23 00:00:00,Resolved,15
Bengaluru,BTM Layout,Broken Streetlight,2022-01-08,2022-01-08 00:00:00,2022-01-13 00:00:00,2022-02-07 00:00:00,Resolved,30
Bengaluru,Jayanagar,Water Supply Issue,2022-01-09,2022-01-09 00:00:00,2022-01-13 00:00:00,2022-01-22 00:00:00,Resolved,13
Bengaluru,Whitefield,Water Supply Issue,2022-01-09,2022-01-11 00:00:00,2022-01-15 00:00:00,2022-01-19 00:00:00,Resolved,10
Bengaluru,Jayanagar,Garbage Overflow,2022-01-09,2022-01-10 00:00:00,2022-01-14 00:00:00,2022-02-10 00:00:00,Resolved,32
Bengaluru,Electronic City,Broken Streetlight,2022-01-09,2022-01-12 00:00:00,2022-01-16 00:00:00,2022-02-03 00:00:00,Resolved,25
Bengaluru,Whitefield,Damaged Footpath,2022-01-10,2022-01-10 00:00:00,2022-01-15 00:00:00,2022-02-21 00:00:00,Resolved,42
Bengaluru,Electronic City,Damaged Footpath,2022-01-10,2022-01-13 00:00:00,2022-01-18 00:00:00,2022-02-03 00:00:00,Resolved,24
Bengaluru,Electronic City,Water Supply Issue,2022-01-10,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-21 00:00:00,Resolved,11
Bengaluru,Yelahanka,Water Supply Issue,2022-01-10,2022-01-10 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,Resolved,3
Bengaluru,Electronic City,Sewage Issue,2022-01-10,2022-01-13 00:00:00,2022-01-17 00:00:00,2022-02-11 00:00:00,Resolved,32
Bengaluru,BTM Layout,Broken Streetlight,2022-01-11,2022-01-13 00:00:00,2022-01-16 00:00:00,2022-02-09 00:00:00,Resolved,29
Bengaluru,Whitefield,Sewage Issue,2022-01-11,2022-01-13 00:00:00,2022-01-17 00:00:00,,In Progress,
Bengaluru,Yelahanka,Sewage Issue,2022-01-11,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-02-24 00:00:00,Resolved,44
Bengaluru,Jayanagar,Sewage Issue,2022-01-11,2022-01-11 00:00:00,2022-01-16 00:00:00,,In Progress,
Bengaluru,Yelahanka,Broken Streetlight,2022-01-11,2022-01-14 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Water Supply Issue,2022-01-12,2022-01-13 00:00:00,,,Acknowledged,
Bengaluru,Electronic City,Garbage Overflow,2022-01-12,2022-01-14 00:00:00,2022-01-15 00:00:00,2022-01-23 00:00:00,Resolved,11
Bengaluru,Electronic City,Water Supply Issue,2022-01-13,2022-01-14 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Garbage Overflow,2022-01-13,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-02-13 00:00:00,Resolved,31
Bengaluru,Indiranagar,Sewage Issue,2022-01-13,2022-01-13 00:00:00,2022-01-15 00:00:00,2022-02-09 00:00:00,Resolved,27
Bengaluru,Jayanagar,Pothole,2022-01-13,2022-01-15 00:00:00,2022-01-18 00:00:00,2022-01-27 00:00:00,Resolved,14
Bengaluru,BTM Layout,Garbage Overflow,2022-01-13,2022-01-16 00:00:00,2022-01-17 00:00:00,2022-02-11 00:00:00,Resolved,29
Bengaluru,BTM Layout,Sewage Issue,2022-01-13,2022-01-16 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Broken Streetlight,2022-01-14,2022-01-15 00:00:00,2022-01-18 00:00:00,2022-01-31 00:00:00,Resolved,17
Bengaluru,Whitefield,Broken Streetlight,2022-01-14,2022-01-16 00:00:00,,,Acknowledged,
Bengaluru,Indiranagar,Pothole,2022-01-14,2022-01-17 00:00:00,2022-01-19 00:00:00,,In Progress,
Bengaluru,Whitefield,Broken Streetlight,2022-01-14,2022-01-15 00:00:00,2022-01-17 00:00:00,2022-01-27 00:00:00,Resolved,13
Bengaluru,Electronic City,Broken Streetlight,2022-01-14,2022-01-16 00:00:00,2022-01-17 00:00:00,2022-02-04 00:00:00,Resolved,21
Bengaluru,Whitefield,Broken Streetlight,2022-01-14,2022-01-15 00:00:00,2022-01-16 00:00:00,2022-02-03 00:00:00,Resolved,20
Bengaluru,Indiranagar,Damaged Footpath,2022-01-15,2022-01-15 00:00:00,2022-01-17 00:00:00,2022-02-06 00:00:00,Resolved,22
Bengaluru,Electronic City,Broken Streetlight,2022-01-15,2022-01-16 00:00:00,2022-01-18 00:00:00,2022-02-03 00:00:00,Resolved,19
Bengaluru,Indiranagar,Water Supply Issue,2022-01-15,2022-01-17 00:00:00,2022-01-19 00:00:00,2022-01-22 00:00:00,Resolved,7
Bengaluru,Whitefield,Garbage Overflow,2022-01-15,2022-01-17 00:00:00,2022-01-22 00:00:00,2022-02-14 00:00:00,Resolved,30
Bengaluru,Jayanagar,Pothole,2022-01-15,,,,Ignored,
Bengaluru,Jayanagar,Damaged Footpath,2022-01-15,2022-01-15 00:00:00,2022-01-19 00:00:00,2022-02-28 00:00:00,Resolved,44
Bengaluru,Indiranagar,Sewage Issue,2022-01-16,2022-01-16 00:00:00,2022-01-17 00:00:00,2022-02-16 00:00:00,Resolved,31
Bengaluru,Jayanagar,Pothole,2022-01-16,2022-01-17 00:00:00,2022-01-21 00:00:00,2022-02-06 00:00:00,Resolved,21
Bengaluru,Jayanagar,Sewage Issue,2022-01-16,2022-01-18 00:00:00,2022-01-20 00:00:00,2022-03-02 00:00:00,Resolved,45
Bengaluru,Whitefield,Broken Streetlight,2022-01-16,2022-01-17 00:00:00,2022-01-20 00:00:00,2022-02-02 00:00:00,Resolved,17
Bengaluru,Yelahanka,Broken Streetlight,2022-01-17,2022-01-18 00:00:00,2022-01-20 00:00:00,2022-02-17 00:00:00,Resolved,31
Bengaluru,Indiranagar,Broken Streetlight,2022-01-17,,,,Ignored,
Bengaluru,BTM Layout,Sewage Issue,2022-01-17,2022-01-20 00:00:00,2022-01-21 00:00:00,2022-02-02 00:00:00,Resolved,16
Bengaluru,Electronic City,Sewage Issue,2022-01-18,2022-01-20 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Broken Streetlight,2022-01-18,2022-01-18 00:00:00,2022-01-20 00:00:00,2022-02-06 00:00:00,Resolved,19
Bengaluru,Jayanagar,Sewage Issue,2022-01-18,2022-01-19 00:00:00,2022-01-23 00:00:00,2022-03-07 00:00:00,Resolved,48
Bengaluru,BTM Layout,Water Supply Issue,2022-01-18,2022-01-20 00:00:00,2022-01-24 00:00:00,2022-01-31 00:00:00,Resolved,13
Bengaluru,Whitefield,Damaged Footpath,2022-01-19,2022-01-21 00:00:00,2022-01-24 00:00:00,2022-03-03 00:00:00,Resolved,43
Bengaluru,BTM Layout,Water Supply Issue,2022-01-19,2022-01-20 00:00:00,2022-01-23 00:00:00,2022-02-02 00:00:00,Resolved,14
Bengaluru,Whitefield,Garbage Overflow,2022-01-19,2022-01-20 00:00:00,2022-01-23 00:00:00,2022-02-06 00:00:00,Resolved,18
Bengaluru,Yelahanka,Water Supply Issue,2022-01-19,2022-01-21 00:00:00,2022-01-22 00:00:00,2022-02-01 00:00:00,Resolved,13
Bengaluru,Yelahanka,Broken Streetlight,2022-01-20,2022-01-20 00:00:00,2022-01-23 00:00:00,2022-02-18 00:00:00,Resolved,29
Bengaluru,Electronic City,Broken Streetlight,2022-01-20,2022-01-22 00:00:00,2022-01-26 00:00:00,2022-02-21 00:00:00,Resolved,32
Bengaluru,Electronic City,Broken Streetlight,2022-01-21,2022-01-23 00:00:00,2022-01-28 00:00:00,2022-02-09 00:00:00,Resolved,19
Bengaluru,BTM Layout,Garbage Overflow,2022-01-21,2022-01-21 00:00:00,2022-01-25 00:00:00,2022-02-05 00:00:00,Resolved,15
Bengaluru,BTM Layout,Sewage Issue,2022-01-21,2022-01-23 00:00:00,2022-01-26 00:00:00,2022-02-19 00:00:00,Resolved,29
Bengaluru,Whitefield,Broken Streetlight,2022-01-21,2022-01-23 00:00:00,2022-01-24 00:00:00,2022-02-18 00:00:00,Resolved,28
Bengaluru,Yelahanka,Water Supply Issue,2022-01-21,2022-01-24 00:00:00,2022-01-29 00:00:00,2022-02-03 00:00:00,Resolved,13
Bengaluru,Indiranagar,Damaged Footpath,2022-01-21,2022-01-23 00:00:00,2022-01-25 00:00:00,2022-02-19 00:00:00,Resolved,29
Bengaluru,Whitefield,Broken Streetlight,2022-01-21,2022-01-24 00:00:00,2022-01-28 00:00:00,2022-02-27 00:00:00,Resolved,37
Bengaluru,Yelahanka,Sewage Issue,2022-01-22,2022-01-24 00:00:00,,,Acknowledged,
Bengaluru,Yelahanka,Pothole,2022-01-22,2022-01-22 00:00:00,2022-01-24 00:00:00,2022-02-23 00:00:00,Resolved,32
Bengaluru,Yelahanka,Damaged Footpath,2022-01-22,2022-01-25 00:00:00,2022-01-30 00:00:00,2022-02-17 00:00:00,Resolved,26
Bengaluru,Yelahanka,Broken Streetlight,2022-01-22,2022-01-22 00:00:00,,,Acknowledged,
Bengaluru,Jayanagar,Garbage Overflow,2022-01-22,2022-01-23 00:00:00,2022-01-26 00:00:00,2022-02-13 00:00:00,Resolved,22
Bengaluru,Whitefield,Broken Streetlight,2022-01-22,2022-01-24 00:00:00,2022-01-27 00:00:00,2022-02-03 00:00:00,Resolved,12
Bengaluru,Yelahanka,Sewage Issue,2022-01-23,2022-01-25 00:00:00,2022-01-26 00:00:00,2022-03-03 00:00:00,Resolved,39
Bengaluru,BTM Layout,Water Supply Issue,2022-01-23,2022-01-26 00:00:00,2022-01-30 00:00:00,2022-02-05 00:00:00,Resolved,13
Bengaluru,Yelahanka,Pothole,2022-01-23,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-17 00:00:00,Resolved,25
Bengaluru,Jayanagar,Garbage Overflow,2022-01-23,2022-01-23 00:00:00,2022-01-24 00:00:00,2022-02-20 00:00:00,Resolved,28
Bengaluru,Jayanagar,Sewage Issue,2022-01-23,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-03-10 00:00:00,Resolved,46
Bengaluru,Whitefield,Pothole,2022-01-23,2022-01-25 00:00:00,,,Acknowledged,
Bengaluru,Indiranagar,Garbage Overflow,2022-01-24,2022-01-24 00:00:00,2022-01-25 00:00:00,2022-02-06 00:00:00,Resolved,13
Bengaluru,Indiranagar,Damaged Footpath,2022-01-24,2022-01-25 00:00:00,2022-01-27 00:00:00,,In Progress,
Bengaluru,Electronic City,Pothole,2022-01-24,2022-01-24 00:00:00,,,Acknowledged,
Bengaluru,Indiranagar,Garbage Overflow,2022-01-25,2022-01-27 00:00:00,,,Acknowledged,
Bengaluru,Indiranagar,Pothole,2022-01-25,2022-01-25 00:00:00,2022-01-29 00:00:00,2022-02-10 00:00:00,Resolved,16
Bengaluru,Electronic City,Water Supply Issue,2022-01-25,2022-01-28 00:00:00,,,Acknowledged,
Bengaluru,Electronic City,Damaged Footpath,2022-01-25,2022-01-26 00:00:00,2022-01-27 00:00:00,2022-02-27 00:00:00,Resolved,33
Bengaluru,Jayanagar,Garbage Overflow,2022-01-25,2022-01-27 00:00:00,2022-01-31 00:00:00,2022-02-26 00:00:00,Resolved,32
Bengaluru,BTM Layout,Damaged Footpath,2022-01-25,2022-01-28 00:00:00,2022-01-29 00:00:00,2022-03-13 00:00:00,Resolved,47
Bengaluru,Whitefield,Broken Streetlight,2022-01-26,2022-01-29 00:00:00,,,Acknowledged,
Bengaluru,Jayanagar,Garbage Overflow,2022-01-26,2022-01-29 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Damaged Footpath,2022-01-26,2022-01-26 00:00:00,2022-01-28 00:00:00,2022-02-14 00:00:00,Resolved,19
Bengaluru,BTM Layout,Garbage Overflow,2022-01-26,2022-01-28 00:00:00,2022-01-31 00:00:00,2022-02-09 00:00:00,Resolved,14
Bengaluru,Indiranagar,Broken Streetlight,2022-01-27,2022-01-29 00:00:00,2022-02-03 00:00:00,2022-03-03 00:00:00,Resolved,35
Bengaluru,Jayanagar,Sewage Issue,2022-01-27,2022-01-28 00:00:00,2022-01-29 00:00:00,2022-02-15 00:00:00,Resolved,19
Bengaluru,Indiranagar,Sewage Issue,2022-01-28,2022-01-30 00:00:00,2022-02-04 00:00:00,2022-02-27 00:00:00,Resolved,30
Bengaluru,BTM Layout,Garbage Overflow,2022-01-28,2022-01-30 00:00:00,2022-02-01 00:00:00,2022-02-19 00:00:00,Resolved,22
Bengaluru,BTM Layout,Broken Streetlight,2022-01-28,2022-01-31 00:00:00,2022-02-04 00:00:00,2022-02-23 00:00:00,Resolved,26
Bengaluru,Whitefield,Broken Streetlight,2022-01-28,2022-01-28 00:00:00,2022-02-01 00:00:00,2022-02-08 00:00:00,Resolved,11
Bengaluru,Indiranagar,Damaged Footpath,2022-01-29,2022-01-30 00:00:00,2022-02-02 00:00:00,2022-02-22 00:00:00,Resolved,24
Bengaluru,Yelahanka,Damaged Footpath,2022-01-29,2022-01-31 00:00:00,2022-02-03 00:00:00,2022-02-28 00:00:00,Resolved,30
Bengaluru,Yelahanka,Sewage Issue,2022-01-29,2022-01-31 00:00:00,2022-02-03 00:00:00,2022-02-19 00:00:00,Resolved,21
Bengaluru,Yelahanka,Garbage Overflow,2022-01-29,2022-02-01 00:00:00,,,Acknowledged,
Bengaluru,BTM Layout,Water Supply Issue,2022-01-29,2022-01-30 00:00:00,2022-02-03 00:00:00,2022-02-09 00:00:00,Resolved,11
Bengaluru,Jayanagar,Damaged Footpath,2022-01-29,2022-01-29 00:00:00,2022-02-03 00:00:00,2022-03-20 00:00:00,Resolved,50
Bengaluru,Whitefield,Broken Streetlight,2022-01-29,2022-02-01 00:00:00,2022-02-04 00:00:00,2022-02-26 00:00:00,Resolved,28
Bengaluru,BTM Layout,Sewage Issue,2022-01-29,2022-02-01 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Sewage Issue,2022-01-29,2022-01-29 00:00:00,2022-01-30 00:00:00,2022-02-20 00:00:00,Resolved,22
Bengaluru,Indiranagar,Water Supply Issue,2022-01-30,2022-02-02 00:00:00,,,Acknowledged,
Bengaluru,Yelahanka,Sewage Issue,2022-01-30,2022-01-31 00:00:00,2022-02-01 00:00:00,2022-03-16 00:00:00,Resolved,45
Bengaluru,Indiranagar,Water Supply Issue,2022-01-30,2022-02-01 00:00:00,,,Acknowledged,
Bengaluru,Yelahanka,Pothole,2022-01-30,2022-02-02 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Broken Streetlight,2022-01-30,2022-02-02 00:00:00,,,Acknowledged,
Bengaluru,Jayanagar,Water Supply Issue,2022-01-30,2022-01-30 00:00:00,2022-02-01 00:00:00,2022-02-05 00:00:00,Resolved,6
Bengaluru,Whitefield,Broken Streetlight,2022-01-30,2022-01-30 00:00:00,,,Acknowledged,
Bengaluru,Yelahanka,Sewage Issue,2022-01-31,2022-02-02 00:00:00,2022-02-05 00:00:00,2022-03-18 00:00:00,Resolved,46
Bengaluru,Yelahanka,Sewage Issue,2022-01-31,2022-02-01 00:00:00,2022-02-05 00:00:00,,In Progress,
Bengaluru,Yelahanka,Pothole,2022-01-31,2022-02-01 00:00:00,,,Acknowledged,
Bengaluru,Jayanagar,Pothole,2022-01-31,2022-02-01 00:00:00,2022-02-06 00:00:00,2022-03-01 00:00:00,Resolved,29
Bengaluru,Indiranagar,Sewage Issue,2022-01-31,2022-02-03 00:00:00,2022-02-08 00:00:00,,In Progress,
Bengaluru,BTM Layout,Broken Streetlight,2022-01-31,2022-01-31 00:00:00,2022-02-03 00:00:00,2022-02-22 00:00:00,Resolved,22
Bengaluru,Indiranagar,Damaged Footpath,2022-01-31,,,,Ignored,
Bengaluru,Electronic City,Damaged Footpath,2022-02-01,2022-02-01 00:00:00,2022-02-04 00:00:00,2022-03-06 00:00:00,Resolved,33
Bengaluru,Yelahanka,Sewage Issue,2022-02-01,2022-02-02 00:00:00,2022-02-07 00:00:00,2022-02-17 00:00:00,Resolved,16
Bengaluru,Yelahanka,Pothole,2022-02-01,2022-02-04 00:00:00,,,Acknowledged,
Bengaluru,Jayanagar,Sewage Issue,2022-02-02,2022-02-05 00:00:00,2022-02-08 00:00:00,2022-03-08 00:00:00,Resolved,34
Bengaluru,Yelahanka,Damaged Footpath,2022-02-02,2022-02-05 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Water Supply Issue,2022-02-02,2022-02-03 00:00:00,2022-02-04 00:00:00,2022-02-08 00:00:00,Resolved,6
Bengaluru,BTM Layout,Broken Streetlight,2022-02-03,2022-02-03 00:00:00,2022-02-05 00:00:00,,In Progress,
Bengaluru,Electronic City,Pothole,2022-02-03,2022-02-03 00:00:00,2022-02-07 00:00:00,2022-03-03 00:00:00,Resolved,28
Bengaluru,BTM Layout,Damaged Footpath,2022-02-03,2022-02-05 00:00:00,2022-02-09 00:00:00,2022-02-26 00:00:00,Resolved,23
Bengaluru,Indiranagar,Broken Streetlight,2022-02-03,2022-02-06 00:00:00,2022-02-07 00:00:00,,In Progress,
Bengaluru,Jayanagar,Sewage Issue,2022-02-03,2022-02-06 00:00:00,2022-02-11 00:00:00,2022-03-19 00:00:00,Resolved,44
Bengaluru,BTM Layout,Water Supply Issue,2022-02-03,2022-02-04 00:00:00,2022-02-05 00:00:00,2022-02-08 00:00:00,Resolved,5
Bengaluru,Electronic City,Water Supply Issue,2022-02-05,2022-02-08 00:00:00,2022-02-10 00:00:00,2022-02-20 00:00:00,Resolved,15
Bengaluru,BTM Layout,Broken Streetlight,2022-02-05,2022-02-06 00:00:00,2022-02-11 00:00:00,2022-03-08 00:00:00,Resolved,31
Bengaluru,Yelahanka,Broken Streetlight,2022-02-05,2022-02-06 00:00:00,2022-02-08 00:00:00,,In Progress,
Bengaluru,Yelahanka,Damaged Footpath,2022-02-05,2022-02-06 00:00:00,2022-02-10 00:00:00,2022-03-04 00:00:00,Resolved,27
Bengaluru,Indiranagar,Water Supply Issue,2022-02-06,2022-02-09 00:00:00,2022-02-11 00:00:00,2022-02-18 00:00:00,Resolved,12
Bengaluru,Jayanagar,Broken Streetlight,2022-02-06,2022-02-06 00:00:00,2022-02-11 00:00:00,2022-02-19 00:00:00,Resolved,13
Bengaluru,Whitefield,Sewage Issue,2022-02-06,2022-02-07 00:00:00,,,Acknowledged,
Bengaluru,Yelahanka,Sewage Issue,2022-02-06,2022-02-06 00:00:00,,,Acknowledged,
Bengaluru,BTM Layout,Water Supply Issue,2022-02-06,,,,Ignored,
Bengaluru,BTM Layout,Sewage Issue,2022-02-07,2022-02-10 00:00:00,2022-02-13 00:00:00,,In Progress,
Bengaluru,Indiranagar,Garbage Overflow,2022-02-07,,,,Ignored,
Bengaluru,Yelahanka,Damaged Footpath,2022-02-07,2022-02-10 00:00:00,2022-02-12 00:00:00,2022-02-27 00:00:00,Resolved,20
Bengaluru,BTM Layout,Pothole,2022-02-07,2022-02-10 00:00:00,2022-02-14 00:00:00,2022-02-28 00:00:00,Resolved,21
Bengaluru,BTM Layout,Damaged Footpath,2022-02-07,2022-02-07 00:00:00,,,Acknowledged,
Bengaluru,Indiranagar,Broken Streetlight,2022-02-07,2022-02-09 00:00:00,2022-02-12 00:00:00,2022-03-03 00:00:00,Resolved,24
Bengaluru,BTM Layout,Sewage Issue,2022-02-08,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-03-22 00:00:00,Resolved,42
Bengaluru,BTM Layout,Sewage Issue,2022-02-08,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-03-04 00:00:00,Resolved,24
Bengaluru,Indiranagar,Pothole,2022-02-08,2022-02-11 00:00:00,2022-02-15 00:00:00,2022-03-01 00:00:00,Resolved,21
Bengaluru,Yelahanka,Broken Streetlight,2022-02-08,2022-02-09 00:00:00,2022-02-10 00:00:00,2022-02-22 00:00:00,Resolved,14
Bengaluru,Whitefield,Garbage Overflow,2022-02-08,2022-02-09 00:00:00,2022-02-12 00:00:00,2022-03-14 00:00:00,Resolved,34
Bengaluru,Whitefield,Sewage Issue,2022-02-09,2022-02-11 00:00:00,2022-02-16 00:00:00,2022-03-16 00:00:00,Resolved,35
Bengaluru,Whitefield,Broken Streetlight,2022-02-09,2022-02-11 00:00:00,2022-02-12 00:00:00,2022-02-28 00:00:00,Resolved,19
Bengaluru,BTM Layout,Broken Streetlight,2022-02-09,2022-02-11 00:00:00,2022-02-13 00:00:00,2022-03-10 00:00:00,Resolved,29
Bengaluru,Electronic City,Pothole,2022-02-09,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-02-24 00:00:00,Resolved,15
Bengaluru,Yelahanka,Damaged Footpath,2022-02-09,2022-02-12 00:00:00,,,Acknowledged,
Bengaluru,Whitefield,Garbage Overflow,2022-02-10,2022-02-11 00:00:00,2022-02-16 00:00:00,2022-02-24 00:00:00,Resolved,14
Bengaluru,Indiranagar,Broken Streetlight,2022-02-10,,,,Ignored,
Bengaluru,Electronic City,Pothole,2022-02-10,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-02-28 00:00:00,Resolved,18
Bengaluru,Yelahanka,Damaged Footpath,2022-02-10,2022-02-10 00:00:00,2022-02-12 00:00:00,2022-02-24 00:00:00,Resolved,14
Bengaluru,Whitefield,Sewage Issue,2022-02-10,2022-02-10 00:00:00,2022-02-11 00:00:00,2022-02-28 00:00:00,Resolved,18
Bengaluru,Yelahanka,Water Supply Issue,2022-02-11,2022-02-12 00:00:00,,,Acknowledged,
Bengaluru,Indiranagar,Damaged Footpath,2022-02-11,2022-02-13 00:00:00,,,Acknowledged,
Bengaluru,Yelahanka,Water Supply Issue,2022-02-11,2022-02-12 00:00:00,2022-02-15 00:00:00,2022-02-20 00:00:00,Resolved,9
Bengaluru,Yelahanka,Garbage Overflow,2022-02-11,2022-02-14 00:00:00,2022-02-16 00:00:00,2022-03-08 00:00:00,Resolved,25
Bengaluru,Electronic City,Damaged Footpath,2022-02-11,2022-02-14 00:00:00,2022-02-19 00:00:00,,In Progress,
Bengaluru,Electronic City,Pothole,2022-02-11,2022-02-13 00:00:00,2022-02-17 00:00:00,2022-03-13 00:00:00,Resolved,30
Bengaluru,BTM Layout,Damaged Footpath,2022-02-11,2022-02-11 00:00:00,2022-02-12 00:00:00,,In Progress,
Bengaluru,Electronic City,Broken Streetlight,2022-02-12,2022-02-13 00:00:00,2022-02-14 00:00:00,2022-03-02 00:00:00,Resolved,18
Bengaluru,Jayanagar,Garbage Overflow,2022-02-12,2022-02-12 00:00:00,2022-02-16 00:00:00,2022-03-12 00:00:00,Resolved,28
Bengaluru,Indiranagar,Sewage Issue,2022-02-13,,,,Ignored,
Bengaluru,Whitefield,Damaged Footpath,2022-02-13,2022-02-13 00:00:00,2022-02-14 00:00:00,2022-03-09 00:00:00,Resolved,24
Bengaluru,Jayanagar,Pothole,2022-02-13,2022-02-14 00:00:00,2022-02-17 00:00:00,2022-03-10 00:00:00,Resolved,25
Bengaluru,Electronic City,Damaged Footpath,2022-02-13,2022-02-14 00:00:00,2022-02-18 00:00:00,2022-03-15 00:00:00,Resolved,30
Bengaluru,Jayanagar,Garbage Overflow,2022-02-13,2022-02-14 00:00:00,2022-02-16 00:00:00,2022-03-18 00:00:00,Resolved,33
Bengaluru,Jayanagar,Garbage Overflow,2022-02-13,2022-02-13 00:00:00,2022-02-17 00:00:00,2022-02-24 00:00:00,Resolved,11
Bengaluru,Indiranagar,Sewage Issue,2022-02-14,2022-02-17 00:00:00,,,Acknowledged,
Bengaluru,Yelahanka,Water Supply Issue,2022-02-14,2022-02-14 00:00:00,2022-02-18 00:00:00,2022-02-28 00:00:00,Resolved,14
Bengaluru,Electronic City,Damaged Footpath,2022-02-14,2022-02-16 00:00:00,2022-02-21 00:00:00,2022-03-05 00:00:00,Resolved,19
Bengaluru,BTM Layout,Broken Streetlight,2022-02-15,2022-02-17 00:00:00,2022-02-18 00:00:00,2022-02-25 00:00:00,Resolved,10
Bengaluru,Jayanagar,Garbage Overflow,2022-02-15,2022-02-16 00:00:00,2022-02-20 00:00:00,2022-03-16 00:00:00,Resolved,29
Bengaluru,Indiranagar,Broken Streetlight,2022-02-15,2022-02-18 00:00:00,,,Acknowledged,
Bengaluru,Indiranagar,Garbage Overflow,2022-02-16,2022-02-16 00:00:00,2022-02-17 00:00:00,2022-03-13 00:00:00,Resolved,25
