city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days
Chennai,Adyar,Damaged Footpath,2022-01-10,2022-01-13 00:00:00,2022-01-17 00:00:00,2022-02-23 00:00:00,Resolved,44
Chennai,Tambaram,Damaged Footpath,2022-01-10,2022-01-13 00:00:00,,,Acknowledged,
Chennai,T Nagar,Damaged Footpath,2022-01-11,2022-01-12 00:00:00,,,Acknowledged,
Chennai,T Nagar,Pothole,2022-01-11,2022-01-12 00:00:00,2022-01-16 00:00:00,2022-02-13 00:00:00,Resolved,33
Chennai,Tambaram,Water Supply Issue,2022-01-11,,,,Ignored,
Chennai,T Nagar,Pothole,2022-01-12,2022-01-14 00:00:00,2022-01-19 00:00:00,2022-01-29 00:00:00,Resolved,17
Chennai,Tambaram,Garbage Overflow,2022-01-12,2022-01-14 00:00:00,,,Acknowledged,
Chennai,Anna Nagar,Broken Streetlight,2022-01-13,2022-01-16 00:00:00,,,Acknowledged,
Chennai,T Nagar,Sewage Issue,2022-01-13,2022-01-14 00:00:00,2022-01-15 00:00:00,2022-01-29 00:00:00,Resolved,16
Chennai,Anna Nagar,Garbage Overflow,2022-01-13,2022-01-14 00:00:00,2022-01-19 00:00:00,2022-02-07 00:00:00,Resolved,25
Chennai,Anna Nagar,Broken Streetlight,2022-01-13,2022-01-16 00:00:00,2022-01-17 00:00:00,2022-02-07 00:00:00,Resolved,25
Chennai,Anna Nagar,Broken Streetlight,2022-01-13,2022-01-16 00:00:00,,,Acknowledged,
Chennai,T Nagar,Sewage Issue,2022-01-13,2022-01-13 00:00:00,2022-01-18 00:00:00,2022-02-06 00:00:00,Resolved,24
Chennai,Tambaram,Garbage Overflow,2022-01-14,2022-01-14 00:00:00,2022-01-15 00:00:00,2022-02-04 00:00:00,Resolved,21
Chennai,Adyar,Water Supply Issue,2022-01-14,2022-01-15 00:00:00,2022-01-19 00:00:00,2022-01-28 00:00:00,Resolved,14
Chennai,Anna Nagar,Broken Streetlight,2022-01-14,2022-01-14 00:00:00,,,Acknowledged,
Chennai,Adyar,Pothole,2022-01-14,2022-01-14 00:00:00,2022-01-18 00:00:00,2022-02-12 00:00:00,Resolved,29
Chennai,Tambaram,Pothole,2022-01-15,2022-01-17 00:00:00,2022-01-22 00:00:00,2022-02-02 00:00:00,Resolved,18
Chennai,Anna Nagar,Pothole,2022-01-16,2022-01-17 00:00:00,2022-01-18 00:00:00,2022-02-16 00:00:00,Resolved,31
Chennai,Adyar,Broken Streetlight,2022-01-16,2022-01-19 00:00:00,2022-01-22 00:00:00,2022-02-10 00:00:00,Resolved,25
Chennai,Adyar,Sewage Issue,2022-01-17,2022-01-19 00:00:00,2022-01-22 00:00:00,2022-02-21 00:00:00,Resolved,35
Chennai,T Nagar,Broken Streetlight,2022-01-17,2022-01-17 00:00:00,2022-01-20 00:00:00,2022-02-02 00:00:00,Resolved,16
Chennai,Velachery,Water Supply Issue,2022-01-17,2022-01-20 00:00:00,2022-01-25 00:00:00,2022-02-03 00:00:00,Resolved,17
Chennai,Velachery,Sewage Issue,2022-01-17,2022-01-20 00:00:00,2022-01-23 00:00:00,,In Progress,
Chennai,Tambaram,Water Supply Issue,2022-01-17,2022-01-17 00:00:00,2022-01-21 00:00:00,2022-01-26 00:00:00,Resolved,9
Chennai,T Nagar,Broken Streetlight,2022-01-18,2022-01-20 00:00:00,2022-01-21 00:00:00,2022-02-03 00:00:00,Resolved,16
Chennai,Velachery,Sewage Issue,2022-01-18,2022-01-20 00:00:00,2022-01-22 00:00:00,2022-03-01 00:00:00,Resolved,42
Chennai,Tambaram,Sewage Issue,2022-01-19,2022-01-20 00:00:00,2022-01-25 00:00:00,2022-02-11 00:00:00,Resolved,23
Chennai,Velachery,Pothole,2022-01-19,2022-01-21 00:00:00,2022-01-22 00:00:00,2022-02-08 00:00:00,Resolved,20
Chennai,Tambaram,Water Supply Issue,2022-01-19,2022-01-20 00:00:00,2022-01-21 00:00:00,2022-01-28 00:00:00,Resolved,9
Chennai,Adyar,Water Supply Issue,2022-01-19,2022-01-20 00:00:00,2022-01-22 00:00:00,2022-01-26 00:00:00,Resolved,7
Chennai,Tambaram,Water Supply Issue,2022-01-19,2022-01-20 00:00:00,2022-01-25 00:00:00,2022-01-31 00:00:00,Resolved,12
Chennai,Tambaram,Pothole,2022-01-19,2022-01-19 00:00:00,,,Acknowledged,
Chennai,Velachery,Pothole,2022-01-19,2022-01-19 00:00:00,,,Acknowledged,
Chennai,Adyar,Pothole,2022-01-19,2022-01-21 00:00:00,2022-01-24 00:00:00,2022-02-05 00:00:00,Resolved,17
Chennai,Velachery,Garbage Overflow,2022-01-20,2022-01-21 00:00:00,2022-01-22 00:00:00,2022-01-31 00:00:00,Resolved,11
Chennai,T Nagar,Broken Streetlight,2022-01-20,2022-01-23 00:00:00,2022-01-28 00:00:00,2022-02-11 00:00:00,Resolved,22
Chennai,Anna Nagar,Pothole,2022-01-20,2022-01-22 00:00:00,,,Acknowledged,
Chennai,Anna Nagar,Water Supply Issue,2022-01-20,2022-01-21 00:00:00,2022-01-24 00:00:00,2022-01-29 00:00:00,Resolved,9
Chennai,T Nagar,Sewage Issue,2022-01-20,2022-01-22 00:00:00,2022-01-23 00:00:00,2022-02-14 00:00:00,Resolved,25
Chennai,Adyar,Water Supply Issue,2022-01-21,2022-01-23 00:00:00,2022-01-25 00:00:00,2022-01-30 00:00:00,Resolved,9
Chennai,Velachery,Sewage Issue,2022-01-21,2022-01-24 00:00:00,2022-01-26 00:00:00,2022-03-03 00:00:00,Resolved,41
Chennai,Velachery,Sewage Issue,2022-01-21,2022-01-21 00:00:00,2022-01-23 00:00:00,2022-02-18 00:00:00,Resolved,28
Chennai,Anna Nagar,Sewage Issue,2022-01-22,2022-01-23 00:00:00,2022-01-24 00:00:00,2022-03-10 00:00:00,Resolved,47
Chennai,Adyar,Damaged Footpath,2022-01-22,2022-01-22 00:00:00,2022-01-27 00:00:00,2022-02-11 00:00:00,Resolved,20
Chennai,Adyar,Pothole,2022-01-22,2022-01-23 00:00:00,2022-01-24 00:00:00,2022-01-30 00:00:00,Resolved,8
Chennai,T Nagar,Broken Streetlight,2022-01-23,2022-01-26 00:00:00,2022-01-27 00:00:00,2022-02-17 00:00:00,Resolved,25
Chennai,Adyar,Pothole,2022-01-23,2022-01-26 00:00:00,2022-01-29 00:00:00,2022-02-06 00:00:00,Resolved,14
Chennai,Tambaram,Water Supply Issue,2022-01-23,2022-01-25 00:00:00,2022-01-29 00:00:00,2022-02-06 00:00:00,Resolved,14
Chennai,Velachery,Pothole,2022-01-23,2022-01-25 00:00:00,2022-01-27 00:00:00,2022-02-25 00:00:00,Resolved,33
Chennai,Velachery,Garbage Overflow,2022-01-24,2022-01-24 00:00:00,,,Acknowledged,
Chennai,Tambaram,Water Supply Issue,2022-01-24,2022-01-27 00:00:00,2022-01-31 00:00:00,2022-02-09 00:00:00,Resolved,16
Chennai,T Nagar,Sewage Issue,2022-01-24,2022-01-24 00:00:00,2022-01-29 00:00:00,2022-03-15 00:00:00,Resolved,50
Chennai,Velachery,Pothole,2022-01-24,2022-01-24 00:00:00,2022-01-26 00:00:00,2022-02-06 00:00:00,Resolved,13
Chennai,Anna Nagar,Water Supply Issue,2022-01-25,2022-01-27 00:00:00,2022-01-30 00:00:00,2022-02-01 00:00:00,Resolved,7
Chennai,Anna Nagar,Broken Streetlight,2022-01-26,2022-01-27 00:00:00,,,Acknowledged,
Chennai,Anna Nagar,Sewage Issue,2022-01-26,2022-01-27 00:00:00,2022-01-31 00:00:00,2022-02-20 00:00:00,Resolved,25
Chennai,Adyar,Broken Streetlight,2022-01-26,2022-01-29 00:00:00,2022-02-01 00:00:00,2022-02-13 00:00:00,Resolved,18
Chennai,Tambaram,Pothole,2022-01-26,2022-01-28 00:00:00,2022-02-02 00:00:00,2022-02-13 00:00:00,Resolved,18
Chennai,Tambaram,Damaged Footpath,2022-01-26,2022-01-26 00:00:00,2022-01-30 00:00:00,2022-03-06 00:00:00,Resolved,39
Chennai,Adyar,Water Supply Issue,2022-01-26,2022-01-29 00:00:00,2022-01-30 00:00:00,2022-02-03 00:00:00,Resolved,8
Chennai,Adyar,Water Supply Issue,2022-01-26,2022-01-27 00:00:00,2022-01-31 00:00:00,2022-02-07 00:00:00,Resolved,12
Chennai,Anna Nagar,Water Supply Issue,2022-01-26,2022-01-29 00:00:00,2022-02-01 00:00:00,2022-02-06 00:00:00,Resolved,11
Chennai,Tambaram,Sewage Issue,2022-01-27,2022-01-27 00:00:00,,,Acknowledged,
Chennai,T Nagar,Water Supply Issue,2022-01-27,2022-01-29 00:00:00,2022-01-30 00:00:00,2022-02-04 00:00:00,Resolved,8
Chennai,Tambaram,Sewage Issue,2022-01-27,2022-01-28 00:00:00,2022-02-02 00:00:00,2022-03-10 00:00:00,Resolved,42
Chennai,T Nagar,Garbage Overflow,2022-01-27,2022-01-30 00:00:00,2022-02-01 00:00:00,2022-02-13 00:00:00,Resolved,17
Chennai,Tambaram,Garbage Overflow,2022-01-27,2022-01-28 00:00:00,2022-02-02 00:00:00,2022-02-26 00:00:00,Resolved,30
Chennai,Tambaram,Damaged Footpath,2022-01-27,2022-01-28 00:00:00,2022-02-02 00:00:00,2022-02-22 00:00:00,Resolved,26
Chennai,Anna Nagar,Garbage Overflow,2022-01-28,2022-01-30 00:00:00,,,Acknowledged,
Chennai,Velachery,Pothole,2022-01-28,2022-01-28 00:00:00,2022-01-31 00:00:00,2022-02-22 00:00:00,Resolved,25
Chennai,Tambaram,Pothole,2022-01-28,2022-01-29 00:00:00,2022-01-30 00:00:00,2022-02-09 00:00:00,Resolved,12
Chennai,Anna Nagar,Sewage Issue,2022-01-28,2022-01-29 00:00:00,,,Acknowledged,
Chennai,Anna Nagar,Damaged Footpath,2022-01-28,2022-01-28 00:00:00,2022-01-31 00:00:00,2022-02-20 00:00:00,Resolved,23
Chennai,Velachery,Sewage Issue,2022-01-29,2022-01-31 00:00:00,2022-02-04 00:00:00,,In Progress,
Chennai,T Nagar,Pothole,2022-01-29,2022-01-29 00:00:00,2022-02-03 00:00:00,2022-02-27 00:00:00,Resolved,29
Chennai,Anna Nagar,Pothole,2022-01-30,2022-02-02 00:00:00,2022-02-07 00:00:00,,In Progress,
Chennai,Velachery,Broken Streetlight,2022-01-30,2022-02-01 00:00:00,2022-02-06 00:00:00,2022-02-22 00:00:00,Resolved,23
Chennai,Adyar,Sewage Issue,2022-01-30,2022-01-30 00:00:00,2022-02-02 00:00:00,2022-03-08 00:00:00,Resolved,37
Chennai,Velachery,Sewage Issue,2022-01-30,2022-02-01 00:00:00,2022-02-05 00:00:00,2022-03-08 00:00:00,Resolved,37
Chennai,Tambaram,Damaged Footpath,2022-01-30,2022-02-01 00:00:00,2022-02-02 00:00:00,2022-03-15 00:00:00,Resolved,44
Chennai,T Nagar,Pothole,2022-01-30,2022-01-31 00:00:00,2022-02-03 00:00:00,2022-03-02 00:00:00,Resolved,31
Chennai,Adyar,Sewage Issue,2022-01-30,2022-01-31 00:00:00,2022-02-04 00:00:00,2022-03-19 00:00:00,Resolved,48
Chennai,Tambaram,Sewage Issue,2022-01-31,,,,Ignored,
Chennai,Velachery,Sewage Issue,2022-01-31,2022-02-01 00:00:00,2022-02-06 00:00:00,2022-03-01 00:00:00,Resolved,29
Chennai,Anna Nagar,Pothole,2022-01-31,2022-01-31 00:00:00,2022-02-04 00:00:00,2022-02-17 00:00:00,Resolved,17
Chennai,Adyar,Water Supply Issue,2022-01-31,2022-02-01 00:00:00,2022-02-02 00:00:00,2022-02-06 00:00:00,Resolved,6
Chennai,Tambaram,Broken Streetlight,2022-02-01,2022-02-04 00:00:00,2022-02-05 00:00:00,2022-02-24 00:00:00,Resolved,23
Chennai,Adyar,Damaged Footpath,2022-02-01,2022-02-03 00:00:00,2022-02-07 00:00:00,2022-02-24 00:00:00,Resolved,23
Chennai,Anna Nagar,Water Supply Issue,2022-02-03,2022-02-04 00:00:00,2022-02-06 00:00:00,2022-02-10 00:00:00,Resolved,7
Chennai,Tambaram,Sewage Issue,2022-02-03,2022-02-03 00:00:00,,,Acknowledged,
Chennai,Adyar,Pothole,2022-02-03,2022-02-05 00:00:00,2022-02-08 00:00:00,2022-02-23 00:00:00,Resolved,20
Chennai,Velachery,Water Supply Issue,2022-02-03,2022-02-03 00:00:00,2022-02-05 00:00:00,2022-02-11 00:00:00,Resolved,8
Chennai,Anna Nagar,Garbage Overflow,2022-02-04,2022-02-06 00:00:00,2022-02-10 00:00:00,2022-03-05 00:00:00,Resolved,29
Chennai,Velachery,Damaged Footpath,2022-02-04,2022-02-04 00:00:00,,,Acknowledged,
Chennai,T Nagar,Pothole,2022-02-04,2022-02-05 00:00:00,2022-02-06 00:00:00,2022-02-11 00:00:00,Resolved,7
Chennai,Anna Nagar,Water Supply Issue,2022-02-04,2022-02-07 00:00:00,2022-02-12 00:00:00,2022-02-16 00:00:00,Resolved,12
Chennai,T Nagar,Sewage Issue,2022-02-04,2022-02-07 00:00:00,2022-02-09 00:00:00,2022-03-06 00:00:00,Resolved,30
Chennai,Tambaram,Damaged Footpath,2022-02-05,,,,Ignored,
Chennai,Anna Nagar,Garbage Overflow,2022-02-05,2022-02-07 00:00:00,2022-02-10 00:00:00,,In Progress,
Chennai,Velachery,Sewage Issue,2022-02-05,2022-02-05 00:00:00,2022-02-06 00:00:00,,In Progress,
Chennai,T Nagar,Pothole,2022-02-05,2022-02-08 00:00:00,2022-02-12 00:00:00,2022-02-17 00:00:00,Resolved,12
Chennai,Anna Nagar,Damaged Footpath,2022-02-06,2022-02-09 00:00:00,,,Acknowledged,
Chennai,Adyar,Garbage Overflow,2022-02-06,2022-02-08 00:00:00,2022-02-12 00:00:00,2022-02-21 00:00:00,Resolved,15
Chennai,Adyar,Damaged Footpath,2022-02-06,2022-02-06 00:00:00,2022-02-07 00:00:00,2022-03-10 00:00:00,Resolved,32
Chennai,Adyar,Broken Streetlight,2022-02-07,2022-02-08 00:00:00,2022-02-09 00:00:00,2022-02-25 00:00:00,Resolved,18
Chennai,Velachery,Sewage Issue,2022-02-08,2022-02-11 00:00:00,2022-02-12 00:00:00,2022-02-27 00:00:00,Resolved,19
Chennai,Tambaram,Garbage Overflow,2022-02-08,2022-02-11 00:00:00,2022-02-15 00:00:00,2022-03-14 00:00:00,Resolved,34
Chennai,Velachery,Damaged Footpath,2022-02-08,,,,Ignored,
Chennai,T Nagar,Pothole,2022-02-09,2022-02-12 00:00:00,2022-02-13 00:00:00,2022-03-11 00:00:00,Resolved,30
Chennai,Tambaram,Pothole,2022-02-09,2022-02-11 00:00:00,2022-02-13 00:00:00,2022-03-13 00:00:00,Resolved,32
Chennai,T Nagar,Garbage Overflow,2022-02-09,2022-02-11 00:00:00,2022-02-16 00:00:00,2022-03-09 00:00:00,Resolved,28
Chennai,Adyar,Garbage Overflow,2022-02-10,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-02-26 00:00:00,Resolved,16
Chennai,T Nagar,Pothole,2022-02-10,2022-02-13 00:00:00,2022-02-17 00:00:00,2022-03-15 00:00:00,Resolved,33
Chennai,Adyar,Water Supply Issue,2022-02-10,2022-02-13 00:00:00,2022-02-15 00:00:00,2022-02-23 00:00:00,Resolved,13
Chennai,Anna Nagar,Sewage Issue,2022-02-10,2022-02-11 00:00:00,,,Acknowledged,
Chennai,T Nagar,Broken Streetlight,2022-02-11,2022-02-13 00:00:00,2022-02-17 00:00:00,2022-02-28 00:00:00,Resolved,17
Chennai,Tambaram,Garbage Overflow,2022-02-11,2022-02-11 00:00:00,2022-02-13 00:00:00,2022-03-15 00:00:00,Resolved,32
Chennai,T Nagar,Broken Streetlight,2022-02-12,2022-02-12 00:00:00,2022-02-13 00:00:00,2022-02-18 00:00:00,Resolved,6
Chennai,Velachery,Damaged Footpath,2022-02-12,2022-02-12 00:00:00,2022-02-15 00:00:00,2022-03-27 00:00:00,Resolved,43
Chennai,Adyar,Damaged Footpath,2022-02-14,2022-02-15 00:00:00,2022-02-16 00:00:00,2022-02-28 00:00:00,Resolved,14
Chennai,T Nagar,Damaged Footpath,2022-02-14,2022-02-15 00:00:00,2022-02-20 00:00:00,2022-04-01 00:00:00,Resolved,46
Chennai,Anna Nagar,Pothole,2022-02-15,2022-02-15 00:00:00,,,Acknowledged,
Chennai,Anna Nagar,Garbage Overflow,2022-02-15,2022-02-18 00:00:00,2022-02-19 00:00:00,2022-03-08 00:00:00,Resolved,21
Chennai,Anna Nagar,Sewage Issue,2022-02-15,2022-02-17 00:00:00,2022-02-22 00:00:00,2022-03-14 00:00:00,Resolved,27
Chennai,Velachery,Broken Streetlight,2022-02-16,2022-02-18 00:00:00,,,Acknowledged,
Chennai,Adyar,Damaged Footpath,2022-02-16,2022-02-16 00:00:00,2022-02-17 00:00:00,2022-03-26 00:00:00,Resolved,38
Chennai,Tambaram,Water Supply Issue,2022-02-16,2022-02-18 00:00:00,2022-02-19 00:00:00,2022-02-23 00:00:00,Resolved,7
Chennai,T Nagar,Damaged Footpath,2022-02-17,2022-02-18 00:00:00,2022-02-20 00:00:00,2022-03-20 00:00:00,Resolved,31
Chennai,Velachery,Damaged Footpath,2022-02-17,2022-02-17 00:00:00,2022-02-20 00:00:00,,In Progress,
Chennai,T Nagar,Sewage Issue,2022-02-17,2022-02-18 00:00:00,2022-02-22 00:00:00,2022-03-06 00:00:00,Resolved,17
Chennai,Tambaram,Garbage Overflow,2022-02-18,2022-02-19 00:00:00,2022-02-20 00:00:00,2022-03-10 00:00:00,Resolved,20
Chennai,Tambaram,Garbage Overflow,2022-02-18,2022-02-20 00:00:00,2022-02-23 00:00:00,2022-03-08 00:00:00,Resolved,18
Chennai,Adyar,Sewage Issue,2022-02-18,2022-02-19 00:00:00,2022-02-24 00:00:00,2022-03-08 00:00:00,Resolved,18
Chennai,Anna Nagar,Broken Streetlight,2022-02-18,2022-02-18 00:00:00,2022-02-23 00:00:00,2022-03-22 00:00:00,Resolved,32
Chennai,Tambaram,Broken Streetlight,2022-02-19,2022-02-19 00:00:00,2022-02-21 00:00:00,2022-03-17 00:00:00,Resolved,26
Chennai,Anna Nagar,Garbage Overflow,2022-02-19,2022-02-20 00:00:00,2022-02-23 00:00:00,2022-03-03 00:00:00,Resolved,12
Chennai,Velachery,Sewage Issue,2022-02-19,2022-02-21 00:00:00,2022-02-24 00:00:00,2022-04-04 00:00:00,Resolved,44
Chennai,Adyar,Damaged Footpath,2022-02-20,2022-02-22 00:00:00,2022-02-24 00:00:00,2022-04-08 00:00:00,Resolved,47
Chennai,Tambaram,Broken Streetlight,2022-02-20,2022-02-20 00:00:00,2022-02-22 00:00:00,2022-03-22 00:00:00,Resolved,30
Chennai,Velachery,Sewage Issue,2022-02-20,2022-02-23 00:00:00,2022-02-28 00:00:00,,In Progress,
Chennai,T Nagar,Damaged Footpath,2022-02-21,2022-02-23 00:00:00,2022-02-28 00:00:00,2022-03-14 00:00:00,Resolved,21
Chennai,Velachery,Pothole,2022-02-21,2022-02-24 00:00:00,2022-03-01 00:00:00,2022-03-27 00:00:00,Resolved,34
Chennai,Adyar,Pothole,2022-02-21,2022-02-21 00:00:00,2022-02-25 00:00:00,2022-03-21 00:00:00,Resolved,28
Chennai,Velachery,Damaged Footpath,2022-02-22,2022-02-22 00:00:00,2022-02-26 00:00:00,,In Progress,
Chennai,Velachery,Garbage Overflow,2022-02-22,2022-02-22 00:00:00,2022-02-24 00:00:00,2022-03-16 00:00:00,Resolved,22
Chennai,Velachery,Pothole,2022-02-22,,,,Ignored,
Chennai,Velachery,Garbage Overflow,2022-02-23,,,,Ignored,
Chennai,Velachery,Broken Streetlight,2022-02-23,2022-02-26 00:00:00,2022-02-28 00:00:00,2022-03-19 00:00:00,Resolved,24
Chennai,Velachery,Pothole,2022-02-23,2022-02-25 00:00:00,2022-03-02 00:00:00,2022-03-12 00:00:00,Resolved,17
Chennai,Adyar,Water Supply Issue,2022-02-23,2022-02-25 00:00:00,2022-02-27 00:00:00,2022-03-04 00:00:00,Resolved,9
Chennai,Tambaram,Sewage Issue,2022-02-23,2022-02-23 00:00:00,2022-02-27 00:00:00,2022-04-10 00:00:00,Resolved,46
Chennai,Tambaram,Water Supply Issue,2022-02-24,2022-02-25 00:00:00,,,Acknowledged,
Chennai,Adyar,Broken Streetlight,2022-02-25,2022-02-26 00:00:00,2022-03-03 00:00:00,2022-03-31 00:00:00,Resolved,34
Chennai,Anna Nagar,Garbage Overflow,2022-02-25,2022-02-28 00:00:00,2022-03-04 00:00:00,2022-03-16 00:00:00,Resolved,19
Chennai,Adyar,Sewage Issue,2022-02-25,2022-02-26 00:00:00,2022-03-03 00:00:00,2022-04-07 00:00:00,Resolved,41
Chennai,Tambaram,Sewage Issue,2022-02-25,2022-02-28 00:00:00,2022-03-05 00:00:00,,In Progress,
Chennai,T Nagar,Sewage Issue,2022-02-25,2022-02-28 00:00:00,2022-03-03 00:00:00,2022-03-15 00:00:00,Resolved,18
Chennai,Velachery,Water Supply Issue,2022-02-26,2022-02-28 00:00:00,2022-03-02 00:00:00,2022-03-09 00:00:00,Resolved,11
Chennai,Tambaram,Water Supply Issue,2022-02-26,2022-02-28 00:00:00,2022-03-01 00:00:00,2022-03-09 00:00:00,Resolved,11
Chennai,Anna Nagar,Pothole,2022-02-26,2022-02-26 00:00:00,,,Acknowledged,
Chennai,Velachery,Water Supply Issue,2022-02-26,2022-02-26 00:00:00,,,Acknowledged,
Chennai,Anna Nagar,Garbage Overflow,2022-02-26,2022-02-27 00:00:00,2022-03-04 00:00:00,2022-04-03 00:00:00,Resolved,36
Chennai,Adyar,Sewage Issue,2022-02-27,2022-03-02 00:00:00,2022-03-07 00:00:00,2022-04-14 00:00:00,Resolved,46
Chennai,Adyar,Broken Streetlight,2022-02-27,2022-02-27 00:00:00,2022-03-04 00:00:00,2022-03-11 00:00:00,Resolved,12
Chennai,T Nagar,Sewage Issue,2022-02-27,2022-02-27 00:00:00,2022-03-01 00:00:00,2022-04-03 00:00:00,Resolved,35
Chennai,Velachery,Garbage Overflow,2022-02-28,2022-03-01 00:00:00,2022-03-04 00:00:00,2022-03-24 00:00:00,Resolved,24
Chennai,Adyar,Pothole,2022-02-28,2022-03-03 00:00:00,2022-03-07 00:00:00,2022-03-28 00:00:00,Resolved,28
Chennai,Anna Nagar,Water Supply Issue,2022-02-28,2022-03-02 00:00:00,2022-03-07 00:00:00,2022-03-13 00:00:00,Resolved,13
Chennai,Tambaram,Damaged Footpath,2022-02-28,2022-02-28 00:00:00,2022-03-01 00:00:00,2022-03-31 00:00:00,Resolved,31
Chennai,Anna Nagar,Broken Streetlight,2022-03-01,2022-03-01 00:00:00,2022-03-04 00:00:00,2022-03-28 00:00:00,Resolved,27
Chennai,Velachery,Pothole,2022-03-01,2022-03-03 00:00:00,,,Acknowledged,
Chennai,Adyar,Water Supply Issue,2022-03-01,2022-03-02 00:00:00,2022-03-04 00:00:00,2022-03-07 00:00:00,Resolved,6
