city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days
Hyderabad,LB Nagar,Pothole,2022-01-20,2022-01-21 00:00:00,,,Acknowledged,
Hyderabad,LB Nagar,Water Supply Issue,2022-01-20,2022-01-21 00:00:00,,,Acknowledged,
Hyderabad,LB Nagar,Pothole,2022-01-20,2022-01-23 00:00:00,2022-01-27 00:00:00,,In Progress,
Hyderabad,Gachibowli,Damaged Footpath,2022-01-21,2022-01-23 00:00:00,,,Acknowledged,
Hyderabad,Madhapur,Garbage Overflow,2022-01-21,2022-01-21 00:00:00,,,Acknowledged,
Hyderabad,Madhapur,Pothole,2022-01-21,2022-01-21 00:00:00,,,Acknowledged,
Hyderabad,Gachibowli,Garbage Overflow,2022-01-22,2022-01-24 00:00:00,2022-01-25 00:00:00,2022-01-30 00:00:00,Resolved,8
Hyderabad,LB Nagar,Garbage Overflow,2022-01-22,2022-01-22 00:00:00,,,Acknowledged,
Hyderabad,Secunderabad,Water Supply Issue,2022-01-22,2022-01-25 00:00:00,2022-01-26 00:00:00,2022-02-05 00:00:00,Resolved,14
Hyderabad,Gachibowli,Water Supply Issue,2022-01-23,2022-01-24 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,Resolved,5
Hyderabad,Secunderabad,Broken Streetlight,2022-01-23,2022-01-23 00:00:00,2022-01-24 00:00:00,2022-02-03 00:00:00,Resolved,11
Hyderabad,Kukatpally,Sewage Issue,2022-01-23,2022-01-24 00:00:00,2022-01-26 00:00:00,2022-02-23 00:00:00,Resolved,31
Hyderabad,Secunderabad,Damaged Footpath,2022-01-24,2022-01-25 00:00:00,2022-01-30 00:00:00,2022-02-22 00:00:00,Resolved,29
Hyderabad,LB Nagar,Damaged Footpath,2022-01-24,2022-01-25 00:00:00,2022-01-29 00:00:00,2022-03-08 00:00:00,Resolved,43
Hyderabad,LB Nagar,Garbage Overflow,2022-01-24,2022-01-25 00:00:00,2022-01-27 00:00:00,,In Progress,
Hyderabad,LB Nagar,Water Supply Issue,2022-01-24,2022-01-24 00:00:00,2022-01-25 00:00:00,2022-02-03 00:00:00,Resolved,10
Hyderabad,LB Nagar,Water Supply Issue,2022-01-25,,,,Ignored,
Hyderabad,Gachibowli,Sewage Issue,2022-01-25,2022-01-25 00:00:00,2022-01-27 00:00:00,2022-03-05 00:00:00,Resolved,39
Hyderabad,LB Nagar,Sewage Issue,2022-01-25,2022-01-27 00:00:00,2022-02-01 00:00:00,2022-02-27 00:00:00,Resolved,33
Hyderabad,Madhapur,Sewage Issue,2022-01-25,2022-01-28 00:00:00,2022-01-29 00:00:00,2022-03-01 00:00:00,Resolved,35
Hyderabad,Madhapur,Sewage Issue,2022-01-25,2022-01-25 00:00:00,,,Acknowledged,
Hyderabad,Madhapur,Broken Streetlight,2022-01-25,2022-01-25 00:00:00,2022-01-26 00:00:00,2022-02-12 00:00:00,Resolved,18
Hyderabad,Kukatpally,Damaged Footpath,2022-01-25,2022-01-26 00:00:00,,,Acknowledged,
Hyderabad,Kukatpally,Damaged Footpath,2022-01-26,2022-01-26 00:00:00,2022-01-28 00:00:00,2022-02-09 00:00:00,Resolved,14
Hyderabad,Secunderabad,Garbage Overflow,2022-01-27,2022-01-30 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,Resolved,32
Hyderabad,Madhapur,Sewage Issue,2022-01-27,2022-01-28 00:00:00,2022-01-31 00:00:00,2022-03-05 00:00:00,Resolved,37
Hyderabad,LB Nagar,Broken Streetlight,2022-01-27,2022-01-30 00:00:00,2022-02-01 00:00:00,2022-02-28 00:00:00,Resolved,32
Hyderabad,Secunderabad,Pothole,2022-01-27,2022-01-30 00:00:00,2022-02-04 00:00:00,2022-02-21 00:00:00,Resolved,25
Hyderabad,Secunderabad,Garbage Overflow,2022-01-27,2022-01-27 00:00:00,2022-01-28 00:00:00,2022-02-02 00:00:00,Resolved,6
Hyderabad,Gachibowli,Garbage Overflow,2022-01-28,2022-01-29 00:00:00,2022-01-30 00:00:00,2022-02-25 00:00:00,Resolved,28
Hyderabad,Madhapur,Water Supply Issue,2022-01-28,2022-01-28 00:00:00,2022-01-29 00:00:00,2022-02-03 00:00:00,Resolved,6
Hyderabad,Secunderabad,Garbage Overflow,2022-01-28,2022-01-31 00:00:00,2022-02-03 00:00:00,2022-02-18 00:00:00,Resolved,21
Hyderabad,Madhapur,Water Supply Issue,2022-01-28,2022-01-29 00:00:00,2022-02-02 00:00:00,2022-02-07 00:00:00,Resolved,10
Hyderabad,Madhapur,Damaged Footpath,2022-01-29,2022-01-29 00:00:00,2022-02-01 00:00:00,,In Progress,
Hyderabad,Secunderabad,Sewage Issue,2022-01-29,2022-02-01 00:00:00,2022-02-03 00:00:00,2022-03-16 00:00:00,Resolved,46
Hyderabad,LB Nagar,Water Supply Issue,2022-01-30,2022-02-01 00:00:00,2022-02-05 00:00:00,2022-02-09 00:00:00,Resolved,10
Hyderabad,Kukatpally,Pothole,2022-01-30,2022-02-02 00:00:00,,,Acknowledged,
Hyderabad,Gachibowli,Garbage Overflow,2022-01-30,2022-01-30 00:00:00,2022-02-01 00:00:00,2022-02-10 00:00:00,Resolved,11
Hyderabad,Gachibowli,Water Supply Issue,2022-01-31,2022-02-03 00:00:00,2022-02-04 00:00:00,2022-02-11 00:00:00,Resolved,11
Hyderabad,LB Nagar,Broken Streetlight,2022-01-31,2022-02-01 00:00:00,2022-02-06 00:00:00,2022-03-02 00:00:00,Resolved,30
Hyderabad,Madhapur,Damaged Footpath,2022-01-31,2022-02-02 00:00:00,2022-02-05 00:00:00,2022-02-17 00:00:00,Resolved,17
Hyderabad,Kukatpally,Water Supply Issue,2022-02-01,2022-02-02 00:00:00,2022-02-05 00:00:00,2022-02-14 00:00:00,Resolved,13
Hyderabad,LB Nagar,Broken Streetlight,2022-02-01,2022-02-04 00:00:00,2022-02-06 00:00:00,2022-02-17 00:00:00,Resolved,16
Hyderabad,Kukatpally,Pothole,2022-02-01,2022-02-02 00:00:00,,,Acknowledged,
Hyderabad,Kukatpally,Pothole,2022-02-02,2022-02-03 00:00:00,2022-02-04 00:00:00,2022-02-12 00:00:00,Resolved,10
Hyderabad,Secunderabad,Broken Streetlight,2022-02-02,2022-02-02 00:00:00,2022-02-05 00:00:00,2022-02-19 00:00:00,Resolved,17
Hyderabad,Kukatpally,Sewage Issue,2022-02-03,2022-02-06 00:00:00,2022-02-09 00:00:00,2022-03-24 00:00:00,Resolved,49
Hyderabad,Madhapur,Sewage Issue,2022-02-03,2022-02-03 00:00:00,2022-02-04 00:00:00,2022-03-05 00:00:00,Resolved,30
Hyderabad,Gachibowli,Pothole,2022-02-03,2022-02-03 00:00:00,2022-02-08 00:00:00,2022-03-07 00:00:00,Resolved,32
Hyderabad,Gachibowli,Garbage Overflow,2022-02-03,2022-02-03 00:00:00,2022-02-08 00:00:00,2022-03-02 00:00:00,Resolved,27
Hyderabad,Madhapur,Broken Streetlight,2022-02-03,2022-02-03 00:00:00,2022-02-07 00:00:00,2022-02-23 00:00:00,Resolved,20
Hyderabad,Kukatpally,Broken Streetlight,2022-02-04,2022-02-06 00:00:00,2022-02-11 00:00:00,2022-02-23 00:00:00,Resolved,19
Hyderabad,Madhapur,Water Supply Issue,2022-02-04,2022-02-04 00:00:00,2022-02-08 00:00:00,2022-02-16 00:00:00,Resolved,12
Hyderabad,Secunderabad,Damaged Footpath,2022-02-04,2022-02-04 00:00:00,2022-02-08 00:00:00,2022-03-08 00:00:00,Resolved,32
Hyderabad,LB Nagar,Damaged Footpath,2022-02-04,2022-02-05 00:00:00,2022-02-08 00:00:00,,In Progress,
Hyderabad,Kukatpally,Broken Streetlight,2022-02-05,2022-02-07 00:00:00,2022-02-12 00:00:00,2022-03-14 00:00:00,Resolved,37
Hyderabad,Secunderabad,Broken Streetlight,2022-02-05,2022-02-07 00:00:00,2022-02-09 00:00:00,2022-02-14 00:00:00,Resolved,9
Hyderabad,Secunderabad,Damaged Footpath,2022-02-05,2022-02-07 00:00:00,2022-02-12 00:00:00,2022-03-08 00:00:00,Resolved,31
Hyderabad,Kukatpally,Pothole,2022-02-05,2022-02-06 00:00:00,,,Acknowledged,
Hyderabad,Secunderabad,Sewage Issue,2022-02-05,2022-02-05 00:00:00,2022-02-06 00:00:00,2022-02-21 00:00:00,Resolved,16
Hyderabad,Secunderabad,Water Supply Issue,2022-02-06,2022-02-06 00:00:00,2022-02-07 00:00:00,2022-02-10 00:00:00,Resolved,4
Hyderabad,Kukatpally,Sewage Issue,2022-02-07,2022-02-09 00:00:00,,,Acknowledged,
Hyderabad,Gachibowli,Damaged Footpath,2022-02-07,2022-02-07 00:00:00,,,Acknowledged,
Hyderabad,LB Nagar,Sewage Issue,2022-02-08,2022-02-11 00:00:00,2022-02-12 00:00:00,,In Progress,
Hyderabad,Madhapur,Sewage Issue,2022-02-08,2022-02-10 00:00:00,2022-02-15 00:00:00,2022-03-11 00:00:00,Resolved,31
Hyderabad,Kukatpally,Pothole,2022-02-09,2022-02-12 00:00:00,2022-02-15 00:00:00,2022-02-27 00:00:00,Resolved,18
Hyderabad,Secunderabad,Damaged Footpath,2022-02-09,2022-02-10 00:00:00,2022-02-13 00:00:00,,In Progress,
Hyderabad,Kukatpally,Broken Streetlight,2022-02-09,2022-02-11 00:00:00,2022-02-16 00:00:00,2022-02-21 00:00:00,Resolved,12
Hyderabad,Kukatpally,Water Supply Issue,2022-02-09,2022-02-12 00:00:00,,,Acknowledged,
Hyderabad,Kukatpally,Water Supply Issue,2022-02-09,2022-02-12 00:00:00,2022-02-15 00:00:00,2022-02-17 00:00:00,Resolved,8
Hyderabad,LB Nagar,Sewage Issue,2022-02-10,2022-02-10 00:00:00,,,Acknowledged,
Hyderabad,Madhapur,Damaged Footpath,2022-02-10,2022-02-13 00:00:00,,,Acknowledged,
Hyderabad,Secunderabad,Water Supply Issue,2022-02-11,2022-02-13 00:00:00,2022-02-14 00:00:00,2022-02-23 00:00:00,Resolved,12
Hyderabad,Gachibowli,Pothole,2022-02-12,2022-02-14 00:00:00,2022-02-16 00:00:00,2022-03-02 00:00:00,Resolved,18
Hyderabad,LB Nagar,Water Supply Issue,2022-02-12,,,,Ignored,
Hyderabad,Kukatpally,Garbage Overflow,2022-02-12,,,,Ignored,
Hyderabad,Secunderabad,Water Supply Issue,2022-02-12,2022-02-12 00:00:00,2022-02-17 00:00:00,2022-02-27 00:00:00,Resolved,15
Hyderabad,Gachibowli,Pothole,2022-02-12,2022-02-13 00:00:00,2022-02-16 00:00:00,2022-02-23 00:00:00,Resolved,11
Hyderabad,Secunderabad,Sewage Issue,2022-02-12,2022-02-13 00:00:00,2022-02-15 00:00:00,2022-03-09 00:00:00,Resolved,25
Hyderabad,LB Nagar,Broken Streetlight,2022-02-12,2022-02-12 00:00:00,2022-02-13 00:00:00,,In Progress,
Hyderabad,Madhapur,Damaged Footpath,2022-02-12,2022-02-13 00:00:00,2022-02-14 00:00:00,,In Progress,
Hyderabad,Kukatpally,Water Supply Issue,2022-02-12,,,,Ignored,
Hyderabad,Kukatpally,Broken Streetlight,2022-02-13,2022-02-13 00:00:00,2022-02-18 00:00:00,2022-03-13 00:00:00,Resolved,28
Hyderabad,Gachibowli,Pothole,2022-02-13,2022-02-16 00:00:00,,,Acknowledged,
Hyderabad,Secunderabad,Pothole,2022-02-13,2022-02-14 00:00:00,2022-02-17 00:00:00,2022-03-03 00:00:00,Resolved,18
Hyderabad,Madhapur,Broken Streetlight,2022-02-14,2022-02-17 00:00:00,2022-02-18 00:00:00,2022-03-15 00:00:00,Resolved,29
Hyderabad,Secunderabad,Sewage Issue,2022-02-14,2022-02-14 00:00:00,2022-02-19 00:00:00,2022-03-21 00:00:00,Resolved,35
Hyderabad,Gachibowli,Garbage Overflow,2022-02-14,2022-02-16 00:00:00,,,Acknowledged,
Hyderabad,Gachibowli,Pothole,2022-02-14,2022-02-16 00:00:00,2022-02-19 00:00:00,2022-03-17 00:00:00,Resolved,31
Hyderabad,Gachibowli,Broken Streetlight,2022-02-14,2022-02-16 00:00:00,2022-02-17 00:00:00,2022-03-06 00:00:00,Resolved,20
Hyderabad,Madhapur,Water Supply Issue,2022-02-14,2022-02-17 00:00:00,2022-02-19 00:00:00,2022-03-01 00:00:00,Resolved,15
Hyderabad,LB Nagar,Damaged Footpath,2022-02-15,2022-02-17 00:00:00,2022-02-18 00:00:00,,In Progress,
Hyderabad,Kukatpally,Damaged Footpath,2022-02-16,2022-02-16 00:00:00,2022-02-21 00:00:00,2022-03-08 00:00:00,Resolved,20
Hyderabad,LB Nagar,Pothole,2022-02-16,2022-02-17 00:00:00,,,Acknowledged,
Hyderabad,Madhapur,Damaged Footpath,2022-02-16,2022-02-16 00:00:00,2022-02-19 00:00:00,2022-04-02 00:00:00,Resolved,45
Hyderabad,Madhapur,Sewage Issue,2022-02-17,2022-02-18 00:00:00,2022-02-20 00:00:00,2022-03-17 00:00:00,Resolved,28
Hyderabad,LB Nagar,Damaged Footpath,2022-02-18,2022-02-18 00:00:00,2022-02-23 00:00:00,2022-03-05 00:00:00,Resolved,15
Hyderabad,Madhapur,Pothole,2022-02-18,2022-02-19 00:00:00,2022-02-24 00:00:00,2022-03-02 00:00:00,Resolved,12
Hyderabad,LB Nagar,Sewage Issue,2022-02-18,2022-02-18 00:00:00,,,Acknowledged,
Hyderabad,Kukatpally,Pothole,2022-02-19,2022-02-22 00:00:00,2022-02-26 00:00:00,2022-03-24 00:00:00,Resolved,33
Hyderabad,Gachibowli,Pothole,2022-02-19,2022-02-21 00:00:00,2022-02-25 00:00:00,2022-03-19 00:00:00,Resolved,28
Hyderabad,Secunderabad,Water Supply Issue,2022-02-20,2022-02-20 00:00:00,2022-02-22 00:00:00,2022-02-27 00:00:00,Resolved,7
Hyderabad,Secunderabad,Garbage Overflow,2022-02-20,2022-02-21 00:00:00,,,Acknowledged,
Hyderabad,Gachibowli,Sewage Issue,2022-02-20,2022-02-20 00:00:00,2022-02-22 00:00:00,2022-04-02 00:00:00,Resolved,41
Hyderabad,Kukatpally,Sewage Issue,2022-02-21,2022-02-24 00:00:00,2022-02-28 00:00:00,,In Progress,
Hyderabad,Kukatpally,Garbage Overflow,2022-02-21,2022-02-21 00:00:00,,,Acknowledged,
Hyderabad,LB Nagar,Water Supply Issue,2022-02-22,2022-02-25 00:00:00,2022-02-27 00:00:00,2022-03-03 00:00:00,Resolved,9
Hyderabad,Gachibowli,Garbage Overflow,2022-02-22,2022-02-25 00:00:00,,,Acknowledged,
Hyderabad,Madhapur,Damaged Footpath,2022-02-23,2022-02-25 00:00:00,2022-03-02 00:00:00,2022-03-12 00:00:00,Resolved,17
Hyderabad,Madhapur,Garbage Overflow,2022-02-23,2022-02-23 00:00:00,2022-02-24 00:00:00,2022-03-21 00:00:00,Resolved,26
Hyderabad,Secunderabad,Damaged Footpath,2022-02-24,2022-02-26 00:00:00,2022-02-27 00:00:00,2022-04-13 00:00:00,Resolved,48
Hyderabad,Gachibowli,Sewage Issue,2022-02-24,,,,Ignored,
Hyderabad,Gachibowli,Garbage Overflow,2022-02-24,2022-02-27 00:00:00,2022-03-04 00:00:00,2022-03-23 00:00:00,Resolved,27
Hyderabad,Kukatpally,Water Supply Issue,2022-02-24,2022-02-26 00:00:00,2022-02-28 00:00:00,2022-03-04 00:00:00,Resolved,8
Hyderabad,Gachibowli,Broken Streetlight,2022-02-24,2022-02-27 00:00:00,2022-03-04 00:00:00,2022-03-30 00:00:00,Resolved,34
Hyderabad,Gachibowli,Garbage Overflow,2022-02-25,2022-02-27 00:00:00,2022-03-04 00:00:00,2022-03-21 00:00:00,Resolved,24
Hyderabad,Secunderabad,Damaged Footpath,2022-02-25,2022-02-26 00:00:00,2022-03-02 00:00:00,2022-04-10 00:00:00,Resolved,44
Hyderabad,LB Nagar,Pothole,2022-02-25,2022-02-26 00:00:00,2022-03-02 00:00:00,2022-03-11 00:00:00,Resolved,14
Hyderabad,Madhapur,Garbage Overflow,2022-02-25,2022-02-26 00:00:00,2022-03-01 00:00:00,2022-03-13 00:00:00,Resolved,16
Hyderabad,Kukatpally,Damaged Footpath,2022-02-25,2022-02-28 00:00:00,2022-03-01 00:00:00,2022-03-24 00:00:00,Resolved,27
Hyderabad,Gachibowli,Pothole,2022-02-26,,,,Ignored,
Hyderabad,Secunderabad,Broken Streetlight,2022-02-26,2022-03-01 00:00:00,2022-03-05 00:00:00,2022-03-14 00:00:00,Resolved,16
Hyderabad,Secunderabad,Damaged Footpath,2022-02-26,2022-02-28 00:00:00,2022-03-03 00:00:00,2022-04-12 00:00:00,Resolved,45
Hyderabad,Madhapur,Garbage Overflow,2022-02-26,2022-03-01 00:00:00,2022-03-05 00:00:00,2022-04-03 00:00:00,Resolved,36
Hyderabad,LB Nagar,Sewage Issue,2022-02-26,2022-02-27 00:00:00,2022-03-04 00:00:00,2022-04-03 00:00:00,Resolved,36
Hyderabad,Madhapur,Water Supply Issue,2022-02-26,,,,Ignored,
Hyderabad,LB Nagar,Garbage Overflow,2022-02-26,2022-02-28 00:00:00,2022-03-01 00:00:00,2022-03-16 00:00:00,Resolved,18
Hyderabad,LB Nagar,Broken Streetlight,2022-02-26,2022-02-27 00:00:00,,,Acknowledged,
Hyderabad,Gachibowli,Garbage Overflow,2022-02-27,2022-02-28 00:00:00,2022-03-02 00:00:00,2022-03-15 00:00:00,Resolved,16
Hyderabad,Kukatpally,Water Supply Issue,2022-02-27,2022-03-02 00:00:00,2022-03-03 00:00:00,2022-03-07 00:00:00,Resolved,8
Hyderabad,Secunderabad,Garbage Overflow,2022-02-27,2022-02-27 00:00:00,2022-02-28 00:00:00,2022-03-17 00:00:00,Resolved,18
Hyderabad,Madhapur,Broken Streetlight,2022-02-27,2022-02-27 00:00:00,,,Acknowledged,
Hyderabad,Secunderabad,Sewage Issue,2022-02-28,2022-03-02 00:00:00,2022-03-03 00:00:00,2022-03-27 00:00:00,Resolved,27
Hyderabad,Gachibowli,Damaged Footpath,2022-02-28,2022-03-01 00:00:00,2022-03-03 00:00:00,2022-03-29 00:00:00,Resolved,29
Hyderabad,Secunderabad,Damaged Footpath,2022-02-28,2022-02-28 00:00:00,2022-03-01 00:00:00,2022-04-10 00:00:00,Resolved,41
Hyderabad,Secunderabad,Pothole,2022-02-28,2022-02-28 00:00:00,2022-03-03 00:00:00,2022-03-19 00:00:00,Resolved,19
Hyderabad,Secunderabad,Water Supply Issue,2022-03-01,2022-03-03 00:00:00,2022-03-04 00:00:00,2022-03-13 00:00:00,Resolved,12
Hyderabad,Kukatpally,Garbage Overflow,2022-03-01,2022-03-04 00:00:00,,,Acknowledged,
Hyderabad,Kukatpally,Pothole,2022-03-01,2022-03-03 00:00:00,,,Acknowledged,
Hyderabad,Kukatpally,Water Supply Issue,2022-03-01,2022-03-03 00:00:00,2022-03-04 00:00:00,2022-03-11 00:00:00,Resolved,10
Hyderabad,LB Nagar,Water Supply Issue,2022-03-01,,,,Ignored,
